creator_id,full_name
3058,Fred Haynes
3411,Hugh Haynes
1354,Rob Haynes
5621,David Hayter
2482,Doug Hazlewood
10483,Daniel HDR
7985,Al Heartly
1342,Russ Heath
3785,Sophie Heath
11257,DAVID HEATLEY
7602,H John Hebert
3947,John Hebert
305,Don Heck
8478,Eric Hector
2807,D. Hedd
12547,Rich Hedden
6325,John Heebink
9296,Ray-Anthony Height
3104,Mark Heike
358,Allan Heinberg
5687,Scott Heindl
2195,Elaine Heinl
2702,Elaine Heisler
1892,Michael Heisler
4582,Phil Heisler
5972,Joe Helly
9348,Robert Helmerichs
2218,Jacks Little Helpers
2997,Fred Hembeck
12706,Fred Hembeck
6592,Marc Hempel
10042,Chris Hemsworth
3715,Chris Henderson
12464,Erica Henderson
8687,Jason Henderson
11435,Mike Henderson
10315,DAMION HENDRICKS
1621,Vernon Henkel
548,Andrew Hennessy
1368,Niko Henrichon
5643,Niko Henrichson
8951,Luis Henrique
295,Clayton Henry
7608,Flint Henry
5191,Melville Henry
5592,Jonathan Hensleigh
12298,Scott Hepburn
2296,Glenn Herdling
12560,Francisco Hererra
4882,Jack Herman
10101,LENNIE HERMAN
10391,Lenny Herman
10334,Gilbert Hernandez
10336,Jaime Hernandez
8930,Lea Hernandez
3392,Mike Bair Mike Hernandez
11197,Vincent D. Hernandez
4027,Ben Herrera
345,Francisco Herrera
8631,In-House - Julio Herrera
7623,Glenn Herrling
950,Ed Herron
3179,Richard Hescox
8375,Derek Hess
869,Phil Hester
5322,Gus Hetman
8670,Jamie Hewlett
11743,Jonathan Hickman
9481,Steve Hickman
516,Troy Hickman
10399,Faith Erin Hicks
4131,Matt Hicks
10043,Tom Hiddleston
3242,Paul Higbee
8556,Graham Higgins
851,John Higgins
10136,Kyle Higgins
2811,Liz Higgins
1284,Michael Higgins
2505,Ul Higgins
463,Adam Higgs
8832,Jose Higon
747,Jose Homs Higon
4985,Greg Hildebrandt
9549,Tim Hildebrandt
4585,Tim Hildebrant
10163,Mark Hildreth
4445,Andrea Hill
710,Joe Hill
9610,Travis Hill
9324,Rick Hilliard
416,Don Hillsman
4119,Jessica Hindzierski
371,David Hine
12675,Stuart Hiner
1526,Chu Hing
8791,John Hinkleton
8965,MK - Christopher Hinz
6273,Jean Hipp
6452,miscredited to Jean Hipp
12664,Shin-Ichi Hiromoto
5682,Emily Hirst
339,Bryan Hitch
6918,John Hixson
11483,Don Ho
6751,Alan Kupperberg Rick Hoberg
386,Rick Hoberg
1672,Paul Hodge
4262,James Hodgkins
3457,Jimmy Hoffa
9132,Mike Hoffman
10088,Mark Hoffmeier
9252,Peter Hogan
8057,Art Holcomb
8833,Jose Holder
235,Jon Holdredge
507,Matt Hollingsworth
5559,Matt Holloway
1544,Ray Holloway
774,Morry Hollowell
793,Justin Holman
1506,Red Holmdale
3723,John Holredge
7547,ROY THOMAS BASED ON THE EPIC POEM BY HOMER
1022,Juan Homs
2310,Ovi Hondru
5593,Gavin Hood
7384,JOSHUA HOOD
3825,Kevin Van Hook
3072,Dave Hooper
8884,Ken Hooper
2822,Dave Hoover
2827,Don Hoover
2829,R. Hoover
9318,Richard Hoover
4106,Sandra Hope
11901,Dennis Hopeless
3047,Kevin Hopgood
7989,Alan Hopkins
10260,Anthony Hopkins
8167,Brock Hor
4828,Rich Horie
4059,Richard Horie
4058,Tanya Horie
9517,Tanya & Richard Horie
11521,Greg Horn
8895,Kevin Horn
5136,Paul Hornschemeier
6610,David Hornung
7638,Michael Horowitz
7628,Brian Horton
9996,Michael Horwitz
7629,Dan Hosek
888,Michael Hoskin
2495,Jim Hoston
189,Kyle Hotz
4839,Andrew Hou
8916,Kyle Houchens
1488,Ray Houlihan
7879,Djimon Hounsou
9630,Unicorn Publishing House
12763,Jody Houser
10427,Steven Hoveke
5554,Terrence Howard
6444,Wayne Howard
5738,ZACH HOWARD
11337,ZACHARIAH HOWARD
5236,Rich Howell
2712,Richard Howell
9253,Peter Hsu
5652,Kelly Hu
8716,Jeff Huang
5636,Tan Eng Huat
1635,Carl Hubbell
9615,Troy Hubbs
6195,Carl Hubell
9071,Mary Kea Huckabee
4017,Mike Huddleston
521,Reginald Hudlin
3414,James Hudnall
3555,Donald Hudson
2828,Rick Hudson
3384,Simon Hudson
5963,Malibu Hues
4588,Violent Hues
538,Jeffrey Huet
7245,Adam Hughes
12631,Bill Hughes
3776,Floyd Hughes
9307,Rian Hughes
11259,KEVIN HUIZENGA
3286,Korvac Human
11530,Sam Humphries
4719,Dave Humphrys
1974,Andrea Hunt
7777,Ben Hunt
4524,Chad Hunt
5412,David Hunt
6601,Judith Hunt
8218,Chris Hunter
766,Robert Hunter
12746,Alexandria Huntington
1547,H.e. Huntley
755,Damon Hurd
5539,William Hurt
8150,Brian Hurtt
5147,Gregg Hurwitz
1015,Charlie Huston
7276,Doug Hutchinson
5513,Willard Huyck
9699,Zona I
9700,Zona I - I
12431,Victor Ibanez
2989,Matt Idelson
12417,RAFFAELE IENCO
11412,Rhys Ifans
1188,Jamal Igle
8657,Jamal Yaseem Igle
12586,Timothy II
9151,Mirko Ilic
5339,Two Illos
4046,Allen Im
7302,IRON MAN MOVIE IMAGE
5144,Kathryn Immonen
192,Stuart Immonen
2680,Carmine Imperato
8913,Kross Inc
12245,"Neurotic Cartoonist, Inc"
11982,Andyman Inc.
1367,Aspen Mlt Inc.
8062,"Aspen MLT, Inc."
8401,"Dreamwave Productions, Inc."
11198,"I LIKE CANDY, INC."
8739,"Jerron Quality Color, Inc."
12318,"Shiniscope, Inc."
12160,Soming Inc.
10732,"THE KNIGHT AGENCY, INC."
12172,Three Fourths Studio Inc.
10755,"VIRAL, INC."
10833,"TOP COW PRODUCTIONS, INC.,"
9041,Maria Incardona
8554,Gotham (Spider-Man: India)
7580,no indicia
1272,Carmine Infantino
8771,Joe Infurnari
8772,Joe Infurnari - Infurnari
4854,Robert Ingersoll
6967,additional background inks
7657,DYNAMITE INLIGHT
8413,Dynamite - InLight
1159,David Curiel Inshield
11887,ART & COMICS INT'L
12125,Alejandro Barrionuevo Iribarne
3163,Peter Iro
1139,Alexander Irvine
10863,ALEXANDER CHRISTIAN IRVINE
8219,Chris Irving
11040,CHRISTOPHER L. IRVING
1063,Frazer Irving
915,Mark Irwin
10141,Rebekah Isaacs
10009,Andres Guinaldo Isabel
1177,Tony Isabella
5110,Jae Lee richard Isanove
7537,MARK BROOKS RICHARD ISANOVE
7520,MIKE DEODATO RICHARD ISANOVE
798,Richard Isanove
9106,Michael Isenberg
6868,Geof Isherwood
9518,Tatsuya Ishida
1429,Vitor Ishimura
8265,D' Israeli
4253,See Letters page in Issue
9514,Takehiko Ito
2543,Larry Ivie
2261,Chris Ivy
9695,Yuji Iwahara
8473,Emiko Iwasaki
2139,Jean Izzo
5344,As J.g.
1207,Bill Jaaska
12319,Aaron Kim Jacinto
5594,Hugh Jackman
12513,Dan Jackson
2069,Janet Jackson
5605,Neil Jackson
10270,Samuel L. Jackson
7990,Alan Jacobsen
782,Allan Jacobsen
10100,SID JACOBSON
5617,Christopher Jacot
763,Jack Jadson
1522,Kermit Jaediker
12684,Alex Jaeger
8318,Darius James
6495,Debra James
1355,Howard James
5177,Jimmy James
7920,JOH JAMES
8845,Joshua James
9107,Michael James
6948,Roy Thomas as J. Jonah Jameson
5467,Thomas Jane
7776,Jimmy Janes
12534,Peet Janes
2474,Dennis Janke
570,Klaus Janson
5599,Famke Janssen
8717,Jeff Jarka
6874,Hugh Jasse
1224,Marie Javins
4454,Alex Jay
1484,Bill Jay
5313,Lloyd V. Jaquet Elvey Jay
9388,Ruwan Jayatilleke
11684,Ruwan Jayatilleke
3383,Bernie Jaye
818,James Jean
188,Georges Jeanty
8013,Allan Jefferson
210,Bill Jemas
623,Watson Jemas
55,Paul Jenkins
10607,PAUL JENKINS
1393,Dennis Jensen
237,Jeff Jensen
4493,Rob Jensen
8252,Colin Jergensen
3148,C. Jetter
2562,Carl Jetter
2135,Charlotte Jetter
7708,BENTON JEW
4346,Martin Jimenez
9207,Oscar Jimenez
306,Phil Jimenez
12451,Jorge Jiminez
8134,Brad Johansen
10010,Scarlett Johansson
181,Geoff Johns
7675,DAVE JOHNSO
8135,Brad Johnson
5524,Bryce Johnson
12773,Daniel Warren Johnson
10432,Dave Johnson
716,Drew Johnson
5533,Greg Johnson
8688,Jason Johnson
380,Jeff Johnson
8902,Kim Johnson
705,Kim Howard Johnson
5499,Mark Steven Johnson
5665,P. Lynn Johnson
3791,Paul Johnson
848,Peter Johnson
9278,R. Kikuo Johnson
9398,Sam Johnson
9416,Scott Johnson
7935,SHEILA JOHNSON
10890,SHEILA CATHERINE JOHNSON
338,Staz Johnson
9494,Steven Johnson
2311,Stewart Johnson
9558,Todd Johnson
2046,William Johnson
10083,Aaron Johnston
10157,Antony Johnston
12666,Janine Johnston
11003,Joe Johnston
8301,Dan Jolley
5462,"Abagail ""thehulk"" Jones"
1184,Arvell Jones
52,Bruce Jones
393,Casey Jones
10117,Chris Jones
11913,Christopher a. Jones
5586,Doug Jones
8434,EPIC - Jaime Jones
376,Gerard Jones
5752,J. G. Jones
5505,Jeffrey Jones
12806,Joelle Jones
6767,Julianna Jones
3347,Kelly Jones
5448,"Kirk ""Sticky"" Jones"
2406,Louise Jones
3766,Malcolm Jones
2279,R. Jones
9277,R. A. Jones
2273,Reggie Jones
6025,Robert Jones
3184,Russ Jones
381,Stephen B. Jones
5461,"Steve ""sticky"" Jones"
11998,Toby Jones
11326,Tommy Lee Jones
5657,Vinnie Jones
4022,Arnie Jorgensen
7614,Colin Jorgensen
6038,M.J. Jorgensen
8053,Arnie Jorgenson
5201,San Jose
3792,Simon Jowett
8136,Brad Joyce
1967,Brad K. Joyce
12641,Dario Carrasco Jr.
5837,John Workman Jr.
12561,Mike Deodato Jr.
12579,Milton Freewater Jr.
2499,Alexander Jubran
6591,Will Jungkuntz
6067,John Romita unclear if Senior or Junior
12320,Klebs Junior
155,Dan Jurgens
334,Joe Jusko
647,Kris Justice
8848,Josue Justiniano
8086,Barb Kaalberg
8479,Eric Kachelhofer
10495,ELLIOT KALAN
8740,Jerry Kalinowski
1038,John Kalisz
6520,Michael Kaluta
6901,Len Kamanski
9203,Oliver Kammel
5618,Hiro Kanagawa
8151,Brian Kane
148,Gil Kane
6664,Nathan Kane
8610,Imaginary - Lan June Kang
883,Jeevan J. Kang
873,Lou Kang
3075,Robert Kanigher
143,Trent Kaniuga
5359,Mike Kanterovich
9612,Trent Kanuiga
4727,A. Kaotic
1483,George Kapitan
7362,George Klein Nick Karlton
5333,Nick Karlton
3722,Paris Karounos
4884,Steve Karp
2756,Sam Kato
9389,Ryan Kattner
1620,Jack Katz
8773,Joe Kaufman
1162,Terry Kavanagh
12414,Takuji Kawano
8908,Koh Kawarajima
1806,Annette Kawecki
3940,Rafael Kayanan
2425,Annette Kaye
4144,Stan Kaye
8137,Brad Kayl
9109,Michael Kazaleh
9133,Mike Kazeleh
11898,Joseph Keatinge
5700,Josh Keaton
8152,Brian Keene
9673,Wes Keeton
5725,FRANK CHO  JASON KEITH
426,Jason Keith
586,Michael Kelleher
1639,Jack Keller
2428,Joe Kelly
12520,Ken Kelly
4367,Ryan Kelly
4401,Tony Kelly
363,Dan Kemp
8071,Dave Kemp
7668,CAM KENNEDY
12566,Mike Kennedy
8961,MK - Cam Kennedy
3901,Susan Kennedy
7815,Mike Kenny
7292,SHERRILYN KENYON
241,Dale Keown
8865,Karl Kerschl
7775,Mark Kersey
438,Karl Kesel
12704,Brian Kesinger
423,Rick Ketcham
11737,Daniel Ketchum
8729,Jelena Kevic Djurdjevic
11277,AFIF KHALED
8538,George Khoury
1602,Fred Kida
8905,Kit Kiefer
8180,Caitlin Kiernan
343,Sam Kieth
7545,NICK KILISLIAN
737,Scott Killinger
3736,Chuck Kim
8551,Glenn Kim
9150,Miran Kim
12395,Rock-He Kim
3386,Sanho Kim
4514,Steve Kim
5655,Simon Kinberg
2976,Jessi Kinderski
12772,Patrick Kindlon
10066,MATT KINDT
8745,Jessica Kindzierski
1111,Lovern Kindzierski
1479,Bill King
8581,Hannibal King
12819,Jeff King
12779,Tom King
12351,Ben Kingsley
9390,Ryan Kinnaird
1370,Chris Kipiniak
196,Jack Kirby
12713,JJ Kirby
7744,JOE SIMON  JACK KIRBY
7745,JOE SIMON JACK KIRBY
8863,Juvann Kirby
12541,Juvaun Kirby
1059,Lisa Kirby
266,Udonj.j. Kirby
4813,Peter Kirch
820,Leonard Kirk
1638,Steve Kirkel
1026,Tyler Kirkham
5581,Boyd Kirkland
553,Robert Kirkman
6676,Mikey Kirlanski
2994,Karin Kish
481,Barry Kitson
12400,George Kitson
8580,Hanne Kjeldgaard
8026,Andres Klacik
2178,Ken Klaczak
9427,Sean Kleefeld
760,Neil Kleid
8346,David Klein
1449,George Klein
4989,Nic Klein
7843,Todd Klein
891,Charles Knauf
890,Daniel Knauf
9147,Milton Knight
7279,Wayne Knight
508,Marvel Knights
10328,Lucy Knisley
6628,Kevin Knowlan
8885,Ken Knudtsen
4924,Erik Ko
2488,Kevin Kobasic
1115,Kei Kobayashi
486,Scott Koblish
8855,Julia Koch
8662,James Kochalka
12843,Nick Kocher
8106,Bill Koeb
5493,David Koepp
12756,Irene Koh
8875,Kazuo Koike
8091,Barry Kolbus
12605,James Kolchalka
194,Scott Kolins
11406,Richard Starkings and Comicrafts Kolya
11436,Michael Komarck
9228,Paul Komoda
5199,Brian Kong
12554,Sean Konot
10168,Michael Kopsa
4007,David Tischman and Igor Kordey
116,Igor Kordey
8656,Jake Kornegay
7519,N. KOROK
5142,Rich Koslowski
12394,Ales Kot
9240,Pav Kovacic
12370,Piotr Kowalski
1330,David Anthony Kraft
5863,Lysa Kraiger
1959,Michael Kraiger
8387,Don Kramer
8880,Kelly Krantz
8302,Dan Kratoochvil
12504,Peter Krause
10099,WARREN KREMER
5476,Thomas Kretschmann
5474,Thomas Kretschmann Kretschmann
1535,Bernie Krigstein
12434,Ariela Kristantina
5464,Kris Kristofferson
3504,Loretta Krol
5169,Laurie Kronenberg
10135,Michael Kronenberg
3651,Seth Kruchkow
267,Jim Krueger
3550,Cindy Kruhm
8645,J. T. Krul
464,J.t. Krul
2491,Ray Kryssing
9149,Min Ku
2879,Adam Kubert
175,Andy Kubert
1176,Joe Kubert
12456,Katie Kubert
4326,Monica Kubina
8874,Kayte Kuch
11809,Aaron N. Kuder
12671,Toshiki Kudo
12480,Szymon Kudranski
871,Andy Kuhn
6542,Romas Kukalis
6465,Bill Kunkel
9134,Mike Kunkel
5185,Peter Kuper
388,Alan Kupperberg
2771,Paul Kupperberg
10067,MICHAEL KUPPERMAN
7626,John Kuramoto
2355,Morrie Kuramoto
4981,Steve Kurth
12601,Scott Kurtz
1516,Harvey Kurtzman
1593,Al Kurzrok
9583,Tony Kushner
3900,Gary Kwapisz
1586,Sam Kweskin
5162,Annette Kwon
5163,Top Cow annette Kwon
9589,Top Cow - Annette Kwon
801,Craig Kyle
6792,John L
10396,FRÉDÉRIC L HOMME
9211,"Parachute Publishing, L.L.C."
2306,Yancey Labat
10316,THOMAS LABOUROT
1629,Bill LaCava
9170,Nathaniel Lachenmeyer
3754,Mike Lackey
7219,MICHEL Lacombe
3996,Jose Ladronn
8718,Jeff Lafferty
7375,David Lafuente
9294,Ray Lago
2329,Fabio Laguna
340,Ben Lai
8650,Jack Lai
630,Ray Lai
12585,Jay Laird
12817,Emilio Laiso
8779,John & Laura Lakey
3612,Nghia Lam
11981,Christopher Lambert
12406,Marc Laming
9452,Spencer Lamm
12548,Dave Land
12542,David Land
425,Greg Land
7941,KEN LANDGRAF
9457,Stefano Landini
778,Valentine De Landro
12511,Miles Lane
5033,Clint Langley
402,Roger Langridge
7855,SCOTT GRAY ROGER LANGRIDGE
12718,Travis Lanham
485,Andy Lanning
878,Dave Lanphear
835,Joe Lansdale
1227,David Lapham
9384,Rudy LaPick
9437,Serge LaPointe
509,Michael Lark
5121,Bob Larkin
1353,Greg Larocque
8565,Gregary Laroque
1927,Bud LaRosa
7593,Hudson LaRosa
549,Lewis Larosa
10144,Pepe Larraz
11757,Salvador Larroca
704,Erik Larsen
3393,Sven Larsen
1248,Ken Lashley
1398,Lance Laspina
7897,DIEGO LATORRE
11294,DAVID JASON LATOUR
11306,Jason Latour
784,Kevin Lau
12615,Mathieu Lauffray
3932,Craig Laughlin
1929,Ian Laughlin
8485,Etienne St. Laurent
5211,Paul Lauretta
10263,Shane Law
5124,Dan Lawlis
9645,Veronica Lawlor
4090,G. L. Lawrence
1598,Jim Lawrence
1627,Mort Lawrence
5091,Robin D. Laws
2759,Carol Lay
796,John Layman
1247,Bob Layton
3035,David Michelinie  Bob Layton
3034,David Michelinie Bob Layton
7269,JOHN ROMITA JR. BOB LAYTON
7270,JOHN ROMITA JR. BOB LAYTON
1642,Harry Lazarus
1727,Leon Lazarus
7592,Lenshoek Lazellara
1932,Ed Lazellari
5248,Molly Lazer
4689,Michel Le
5606,Matthew Le Nevez
8348,David Leach
4309,Garry Leach
8004,Alex Lear
8792,John Leavitt
12784,Erick Lebron
7325,Peter Ledger
9204,Olivier LeDroit
4926,Alvin Lee
4967,Andy Lee
5544,Ang Lee
8175,Bryan Lee
7471,CARL POTTS JIM LEE
1349,Ed Lee
2701,Elaine Lee
6602,Eric Lee
12328,In-Hyuk Lee
8639,Irene Lee
56,Jae Lee
11437,Janet Lee
12384,Jee-Hyung Lee
4596,Jennifer Lee
96,Jim Lee
8817,Jonathan Jay Lee
9135,Mike Lee
5607,Nelson Lee
699,Norman Lee
490,Pat Lee
7627,Paul Lee
4561,Raymond Lee
12503,Ryan Lee
12687,Sang Jun Lee
12716,Stacey Lee
12437,Stacy Lee
30,Stan Lee
4559,Sunny Lee
629,Tony Lee
5515,Will Yun Lee
2184,Shelly Leferman
11490,Jody Leheup
8256,Cortney Lehmkuhl
1315,Steve Leialoha
1085,Michael Leib
5043,Steve Leiber
9335,Rob Leigh
616,Jay Leisten
10759,Jeff Lemire
8762,Joao M.P. Lemos
2298,Ariane Lenshoek
1399,Michael Lent
12162,Frederick Jan Van Lente
898,Bill Lentz
9684,William Lentz
8005,Alex Leon
12381,David Ari Leon
127,John Paul Leon
12696,Nico Leon
9387,Ruth Leon
5600,Brett Leonard
8379,Devin Leonardi
1252,Rick Leonardi
9692,Yann Lepennetier
1977,Linda Lessmann
5540,Louis Leterrie
5548,Louis Leterrier
12787,Kate Leth
6346,Jason Lethcoe
5134,Jonathan Lethem
9350,Robert Lettrick
10050,Jason Levesque
8868,Kate Levin
10056,Cory Levine
4409,Jason Levine
8886,Ken Levine
9026,Marc Levine
5814,Richard Levins
382,Rik Levins
9992,Tim Levins
4272,Scott Levy
2285,John Lewandowski
6050,John Lewie
8124,Bob Lewis
1347,Brett Lewis
12747,Chad Lewis
8255,Corey Lewis
12457,Edward Devin Lewis
4248,Elizabeth Lewis
8689,Jason Lewis
11202,PAT N. LEWIS
12533,Víctor Manuel Leza
5709,Christian Lichtner
5708,JOE MADUREIRA CHRISTIAN LICHTNER
7286,JOE MADURIERA CHRISTIAN LICHTNER
5670,Chuck Liddell
1121,Timothy Liebe
945,Larry Lieber
9482,Steve Lieber
8417,Dynamite - Luke Lieberman
9110,Michael Lieberman
4628,Jason Liebig
1504,Al Liederman
571,Rob Liefeld
1402,Barb Liencooper
9451,Sonny Liew
2323,Marianne Lightle
1299,Steve Lightle
2354,Panels Likenesses
5119,Mike Lilly
8995,MK - Mike Lilly
8609,Imaginary - Kendrick Lim
658,Ron Lim
12301,Ronald Lim
8205,Chi Wai Lima
4590,Luciano Lima
9017,Madona Limaco
3801,Madonna Limcaco
12148,Frazer Irving Limited
1069,Damon Lindelof
11931,Jeff Lindsay
8674,Jane Lindskold
515,Joseph Michael Linsner
9051,Mark Lipka
5048,Luis Lira
4009,Andrew Lis
10104,David Liss
6379,none listed
9047,Marjorie Liu
9399,Sam Liu
497,John Livesay
12599,Ken Lizzi
9648,Victor Llamas
10742,"MONKEY SCIENCE, LLC"
1320,Virgin Comics Llc
9655,"Virgin Comics, LLC"
10700,WRITERS HOUSE LLC
813,David Lloyd
3637,Scott Lobdell
2990,Jimmy De Loche
8064,Audrey Loeb
11355,AUDREY MARGUERITE LOEB
18,Jeph Loeb
9681,William F. Loebs
2724,Jean-Marc Lofficier
2725,Randy Lofficier
12642,Ray Logo
9081,Matteo Lolli
9644,Vasilis Lolos
8388,Don Lomax
7782,Mike Lombo
8389,Don London
9337,Rob London
751,Christopher Long
10109,Matteo de Longis
10433,Alvaro Lopez
3708,Carlos Lopez
12392,David Lopez
8349,David Lopez Lopez
2333,Frank Lopez
8828,Jose Angel Cano Lopez
8856,Julian Lopez
2700,Kenny Lopez
4885,Michael Lopez
540,Aaron Lopresti
8303,Dan Loprieno
1655,Dan Loprino
9260,Phil Lord
3851,Len Wein coplot with Deni Loubert
2938,Barbara Loudis
8563,Greg Loudon
593,Lee Loughridge
10408,Louis
10463,Stephane Louis
9083,Matthew Loux
5364,Frank Lovece
12438,Jeff Loveness
5363,John Lowe
4300,Nick Lowe
8480,Eric Loyola
12373,Alexander Lozano
10116,Arturo Lozzi
10875,PACIFIC RIM GRAPHICS LTD
8183,"Capcom Co., Ltd."
8381,Digikore Studios Ltd.
12163,"Pak Man Productions, Ltd."
9450,"Sno-Cone Studios, Ltd."
1204,SnoCone Studios Ltd.
11929,"The Lotts Agency, Ltd."
10987,POP ART EDITORACAO EMPRESARIAL LTDA
11349,TWINS SERVICOS GRAFICOS LTDA.
7074,Bob Lubbers
8165,Lisa Lubera
700,Logan Lubera
4980,Adriano Lucas
5521,George Lucas
8615,Impacto - Adriano Lucas
753,John Lucas
4261,Jorge Pereira Lucas
10204,Hector Enrique Sevilla Lujan
12001,Derek Luke
9584,Tony Luke
5773,Nathan Lumm
8552,Glenn Lumsden
1047,Jonathan Luna
11281,DANNI LUO
11263,EMANUELA LUPACCHINO
3820,Paco Diaz Luque
4398,Aron Lusen
1670,Al Luster
401,John Lustig
9566,Tom Luth
10937,RODOLFO MURAGUCHI LUZ
3577,Greg Luzniak
1163,Tom Lyle
636,Brian Lynch
9264,Philip Lynch
1046,Art Lyon
8642,Israel Lyra
9688,Wing Shin Ma
11918,Adrian Mababangloob
10200,Jonathan Maberry
4013,Darko Macan
117,David Tischman Darko Macan
1282,Ralph Macchio
7964,ANDY MACDONALD
7212,KINLEY MACGREGOR
2076,Mike Machlan
8350,David Macho
23,David Mack
4235,Dave MacKennon
2269,Bob Mackie
1286,Howard Mackie
3315,Nora Maclin
3738,Colin MacNeil
10153,CHRISTIAN MACNEVEN
5701,Peter MacNicol
9042,Maria-Emiko Macuaga
8378,Dev Madan
6304,Matt Madden
7974,Abraham Madison
1119,Michelle Madsen
9122,Michelle Madsen - Madsen
1222,Joe Madureira
11943,Jose Madureira
10105,Jorge Maese
1214,Elliot S. Maggin
1005,Carlos Magno
780,Kevin Maguire
560,Rick Magyar
245,Jim Mahfood
2119,Larry Mahlstedt
874,Pop Mahn
12536,Doug Mahnke
8398,Douglas Mahnke
8311,Daniel Maia
8736,Jerome Maida
8576,Guy Major
4237,Chris Maka
9435,Seppo Makinen
1657,J. Makowski
12262,Nimit Malavia
25,Alex Maleev
3783,Matt Maley
8814,Jon Malin
8949,Luca Malisan
7328,as Norman Mallard
7327,as Sir James Mallardy
3031,Dennis Mallonee
8663,James Malta
5511,Natassia Malthe
3666,Chris Malthys
8242,Chuck Maly
3285,Iron Man
3302,Wonder Man
12629,Dave Manak
8351,David Manak
8498,Francis Manapul
11963,Maurilio Manara
9146,Milo Manara
114,Leonardo Manco
11350,LEONARDO HERMAN MANUEL MANCO
7823,Marianna Manco
12758,David Mandel
1518,George Mandell
597,Tom Mandrake
12647,Daryl Mandryk
5610,Tyler Mane
1576,Joe Maneely
10778,EMMA MARIA RIOS MANEIRO
823,Federica Manfredi
8035,Andy Mangels
10017,VALERIE MANGIN
934,Mike Manley
757,Clay Mann
12296,Clayton Thomas Mann
11484,Seth Mann
4876,Lou Manna
707,Matt Manning
12509,Russ Manning
4160,Steve Mannion
12508,Stan Manoukian
5769,Ashby Manson
966,Bill Mantlo
2422,Karen Mantlo
7230,ROGER STERN STEVEN GRANT BILL MANTLO
10928,JORGE CARLOS MOLINA MANZANERO
8499,Francis Mao
8945,Lorina Mapa
8507,Frank Marafino
1597,Raymond Marais
12550,Lucas Marangon
5922,John Marasigan
12749,Rhoald Marcellius
12499,Guillem March
8239,Christopher Marcil
1837,Pablo Marcos
9585,Tony Marcotte
5563,Arthur Marcum
1605,Morris Marcus
5601,James Mardsen
1095,Rich Margopoulos
8566,Guillem Mari
3937,Bill Marimon
7420,ANGEL MARIN
4923,Jesus Marin
4259,Rafael Marin
10256,Kathleen Marinaccio
9193,Nick Marinkovich
3942,John Marks
12398,Jonathan Marks
3176,Esteban Maroto
11610,David Marquez
11335,FRANKLIN MARRAFFINO
2081,Chris Marrinan
6528,Richard E. Marschall
5649,James Marsden
8153,Brian Marshall
7323,Rick Marshall
1968,Scott Marshall
5702,Vanessa Marshall
9084,Matthew Marsilia
12801,Annapaola Martello
3521,Cindy Martin
8264,Cynthia Martin
4662,D. Martin
8322,Dash Martin
8323,Dash Martin - Martin
2176,Doc Martin
4991,Frank Martin
1382,Gary Martin
1363,George R. r. Martin
7208,GEORGE R.R. MARTIN
8664,James Martin
841,Jason Martin
8691,Jason Martin - Martin
4306,Laura Martin
7541,LEE BERMEJO LAURA MARTIN
894,Marcos Martin
12555,Mark Martin
9136,Mike Martin
7540,MIKE PERKINS LAURA MARTIN
9229,Paul Martin
5026,Shawn Martinbrough
3818,Warren Martineck
794,Alitha Martinez
7183,Allen Martinez
8588,Henry Martinez
11957,Jesus Salvador Aburto Martinez
8892,Kenneth Martinez
10079,Marta Martinez
11940,Roger Bonet Martinez
940,Roy Allan Martinez
12293,Salvador Larroca Martinez
11597,Salvador Vazquez Martinez
9662,Warren Martinez
12685,Stephan Martini&#233;re
4174,Mike Marts
3270,Captain Marvel
8637,In-House - Tom Marvelli
9035,Marcos Marz
2673,Ron Marz
7583,DeZuniga Marzan
2366,Jose Marzan
5926,Jose Marzan Jr.
8692,Jason Marzloff
3639,Agustin Mas
8450,EPIC - Thomas Mason
12591,Joey Mason
9539,Thomas Mason
10143,ALEX MASSACCI
12626,Felipe Massafera
3835,Jim Massara
8834,Jose Massaroli
5580,Michael Massee
2988,Nathan Massengill
1666,Cal Massey
12812,JL Mast
12479,Jason Masters
9159,Mutsumi Masuda
10080,Ikari Studios - Santiago Casas Mateo
8019,Amanda L. Mathis
3897,Antonio Matias
3734,Tony Matias
3882,Steve Matisson
9027,Marc Matos
2321,Jeff Matsuda
6301,Brett Matthews
8330,Dave Matthews
8959,MK - Brett Matthews
1939,Chris Matthys
8495,Francesco Mattina
9483,Steve Mattsson
12440,Kevin Maurer
1634,Norman Maurer
9012,MK - Vatche Mavlian
6299,Vatche Mavlian
8577,Guy Maxtone-Graham
9401,Sam Maxwell
6597,Kathryn L. Mayer
957,Val Mayerik
243,Mike Mayhew
1652,Ralph Mayo
8531,Gary Mayoralco
786,Ricardo Mays
257,Rick Mays
20,David Mazzucchelli
5846,Tyson McAdod
9617,Tyson McAdoo
12680,Aaron McBride
8331,Dave McCaig
9379,Ron McCain
9338,Rob McCallum
9967,Jim McCann
3162,Owen McCarron
8304,Dan McCart
6083,Dane McCart
8142,Brendan McCarthy
5836,Ray McCarthy
9440,Shane McCarthy
5845,Trevor McCarthy
12606,Shane McCarthym
1611,Bob McCarty
6328,Aaron McClellan
5819,Tim Dzon assisted by Aaron McClellan
6061,Scott McCloud
8200,Charles McConnell
5694,John McCook
11133,Ben McCool
8169,Bruce McCorkindale
8794,John McCrea
